timestamp,tracker,status,std_x,std_y
2025-06-26 11:14:15,zeinaaab,Concentre,0.85,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,0.88,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,0.92,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.09,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.23,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.34,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.43,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.50,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.56,0.00
2025-06-26 11:14:15,zeinaaab,Concentre,1.61,0.36
2025-06-26 11:14:15,zeinaaab,Concentre,1.58,0.50
2025-06-26 11:14:15,zeinaaab,Concentre,1.56,0.60
2025-06-26 11:14:15,zeinaaab,Concentre,1.56,0.68
2025-06-26 11:14:15,zeinaaab,Concentre,1.56,0.95
2025-06-26 11:14:15,zeinaaab,Concentre,1.56,1.15
2025-06-26 11:14:15,zeinaaab,Concentre,1.67,1.30
2025-06-26 11:14:15,zeinaaab,Concentre,1.77,1.31
2025-06-26 11:14:16,zeinaaab,Concentre,1.86,1.33
2025-06-26 11:14:16,zeinaaab,Concentre,1.94,1.33
2025-06-26 11:14:16,zeinaaab,Concentre,2.02,1.34
2025-06-26 11:14:16,zeinaaab,Concentre,2.10,1.34
2025-06-26 11:14:16,zeinaaab,Concentre,2.17,1.34
2025-06-26 11:14:16,zeinaaab,Concentre,2.23,1.33
2025-06-26 11:14:16,zeinaaab,Concentre,2.29,1.33
2025-06-26 11:14:16,zeinaaab,Concentre,2.35,1.31
2025-06-26 11:14:16,zeinaaab,Concentre,2.40,1.30
2025-06-26 11:14:16,zeinaaab,Concentre,2.44,1.28
2025-06-26 11:14:16,zeinaaab,Concentre,2.47,1.26
2025-06-26 11:14:16,zeinaaab,Concentre,2.50,1.23
2025-06-26 11:14:16,zeinaaab,Concentre,2.52,1.20
2025-06-26 11:14:16,zeinaaab,Concentre,2.53,1.16
2025-06-26 11:14:16,zeinaaab,Concentre,2.53,1.12
2025-06-26 11:14:16,zeinaaab,Concentre,2.53,1.08
2025-06-26 11:14:16,zeinaaab,Concentre,2.43,1.02
2025-06-26 11:14:16,zeinaaab,Concentre,2.31,0.96
2025-06-26 11:14:16,zeinaaab,Concentre,2.16,0.89
2025-06-26 11:14:16,zeinaaab,Concentre,1.98,0.81
2025-06-26 11:14:16,zeinaaab,Concentre,1.77,0.72
2025-06-26 11:14:16,zeinaaab,Concentre,1.49,0.60
2025-06-26 11:14:16,zeinaaab,Concentre,1.12,0.60
2025-06-26 11:14:16,zeinaaab,Concentre,0.91,0.60
2025-06-26 11:14:16,zeinaaab,Concentre,0.60,0.60
2025-06-26 11:14:16,zeinaaab,Concentre,0.50,0.60
2025-06-26 11:14:16,zeinaaab,Concentre,0.36,0.50
2025-06-26 11:14:16,zeinaaab,Concentre,0.00,0.36
2025-06-26 11:14:16,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:16,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:16,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.50,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.60,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.75,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.80,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.85,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.88,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.92,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.94,0.00
2025-06-26 11:14:17,zeinaaab,Concentre,0.96,0.36
2025-06-26 11:14:17,zeinaaab,Concentre,0.98,0.50
2025-06-26 11:14:17,zeinaaab,Concentre,0.99,0.60
2025-06-26 11:14:17,zeinaaab,Concentre,1.00,0.68
2025-06-26 11:14:17,zeinaaab,Concentre,1.00,0.75
2025-06-26 11:14:18,zeinaaab,Concentre,1.00,0.80
2025-06-26 11:14:18,zeinaaab,Concentre,0.99,0.85
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.88
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.92
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.94
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.96
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.98
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.99
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,1.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,1.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,1.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.99
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.98
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.96
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.94
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.92
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.88
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.85
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.80
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.75
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.68
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.60
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.50
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.36
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:14:18,zeinaaab,Concentre,0.99,0.00
2025-06-26 11:14:18,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:14:18,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:14:19,zeinaaab,Concentre,1.12,0.36
2025-06-26 11:14:19,zeinaaab,Concentre,1.21,0.50
2025-06-26 11:14:19,zeinaaab,Concentre,1.47,0.60
2025-06-26 11:14:19,zeinaaab,Concentre,1.69,0.68
2025-06-26 11:14:19,zeinaaab,Concentre,1.87,0.75
2025-06-26 11:14:19,zeinaaab,Concentre,2.02,0.80
2025-06-26 11:14:19,zeinaaab,Concentre,2.16,0.85
2025-06-26 11:14:19,zeinaaab,Concentre,2.28,0.88
2025-06-26 11:14:19,zeinaaab,Concentre,2.39,1.07
2025-06-26 11:14:19,zeinaaab,Concentre,2.48,1.22
2025-06-26 11:14:19,zeinaaab,Concentre,2.57,1.34
2025-06-26 11:14:19,zeinaaab,Concentre,2.58,1.44
2025-06-26 11:14:19,zeinaaab,Concentre,2.59,1.51
2025-06-26 11:14:19,zeinaaab,Concentre,2.60,1.58
2025-06-26 11:14:19,zeinaaab,Concentre,2.56,1.63
2025-06-26 11:14:19,zeinaaab,Concentre,2.51,1.67
2025-06-26 11:14:19,zeinaaab,Concentre,2.46,1.69
2025-06-26 11:14:19,zeinaaab,Concentre,2.41,1.71
2025-06-26 11:14:19,zeinaaab,Concentre,2.35,1.71
2025-06-26 11:14:19,zeinaaab,Concentre,2.29,1.71
2025-06-26 11:14:19,zeinaaab,Concentre,2.23,1.69
2025-06-26 11:14:19,zeinaaab,Concentre,2.16,1.67
2025-06-26 11:14:19,zeinaaab,Concentre,2.09,1.63
2025-06-26 11:14:19,zeinaaab,Concentre,2.01,1.58
2025-06-26 11:14:19,zeinaaab,Concentre,1.93,1.50
2025-06-26 11:14:19,zeinaaab,Concentre,1.82,1.42
2025-06-26 11:14:19,zeinaaab,Concentre,1.69,1.33
2025-06-26 11:14:19,zeinaaab,Concentre,1.66,1.24
2025-06-26 11:14:19,zeinaaab,Concentre,1.63,1.13
2025-06-26 11:14:19,zeinaaab,Concentre,1.59,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.59,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.59,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.58,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.56,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.52,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.47,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.41,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.33,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.34,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.31,1.00
2025-06-26 11:14:20,zeinaaab,Concentre,1.26,0.99
2025-06-26 11:14:20,zeinaaab,Concentre,1.31,0.98
2025-06-26 11:14:20,zeinaaab,Concentre,1.34,0.96
2025-06-26 11:14:20,zeinaaab,Concentre,1.36,0.94
2025-06-26 11:14:20,zeinaaab,Concentre,1.37,0.92
2025-06-26 11:14:20,zeinaaab,Concentre,1.41,0.88
2025-06-26 11:14:20,zeinaaab,Concentre,1.45,0.85
2025-06-26 11:14:20,zeinaaab,Concentre,1.49,0.80
2025-06-26 11:14:20,zeinaaab,Concentre,1.49,0.75
2025-06-26 11:14:20,zeinaaab,Concentre,1.49,0.68
2025-06-26 11:14:20,zeinaaab,Concentre,1.49,0.60
2025-06-26 11:14:20,zeinaaab,Concentre,1.54,0.50
2025-06-26 11:14:20,zeinaaab,Concentre,1.71,0.36
2025-06-26 11:14:20,zeinaaab,Concentre,2.02,0.36
2025-06-26 11:14:20,zeinaaab,Concentre,2.46,0.50
2025-06-26 11:14:20,zeinaaab,Concentre,2.80,0.60
2025-06-26 11:14:20,zeinaaab,Concentre,3.08,0.68
2025-06-26 11:14:20,zeinaaab,Concentre,3.49,0.75
2025-06-26 11:14:21,zeinaaab,Concentre,3.83,0.99
2025-06-26 11:14:21,zeinaaab,Concentre,4.13,1.17
2025-06-26 11:14:21,zeinaaab,Concentre,4.40,1.31
2025-06-26 11:14:21,zeinaaab,Concentre,4.63,1.33
2025-06-26 11:14:21,zeinaaab,Concentre,4.81,1.33
2025-06-26 11:14:21,zeinaaab,Concentre,4.97,1.34
2025-06-26 11:14:21,zeinaaab,Concentre,5.10,1.34
2025-06-26 11:14:21,zeinaaab,Concentre,5.14,1.34
2025-06-26 11:14:21,zeinaaab,Concentre,5.16,1.33
2025-06-26 11:14:21,zeinaaab,Concentre,5.12,1.33
2025-06-26 11:14:21,zeinaaab,Concentre,5.02,1.31
2025-06-26 11:14:21,zeinaaab,Concentre,4.89,1.30
2025-06-26 11:14:21,zeinaaab,Concentre,4.75,1.28
2025-06-26 11:14:21,zeinaaab,Concentre,4.58,1.26
2025-06-26 11:14:21,zeinaaab,Concentre,4.40,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,4.21,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,3.98,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,3.71,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,3.39,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,3.00,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,2.71,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,2.36,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,1.91,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,1.59,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,1.41,1.23
2025-06-26 11:14:21,zeinaaab,Concentre,1.36,1.26
2025-06-26 11:14:21,zeinaaab,Concentre,1.36,1.28
2025-06-26 11:14:22,zeinaaab,Concentre,1.36,1.30
2025-06-26 11:14:22,zeinaaab,Concentre,1.41,1.31
2025-06-26 11:14:22,zeinaaab,Concentre,1.41,1.33
2025-06-26 11:14:22,zeinaaab,Concentre,1.40,1.24
2025-06-26 11:14:22,zeinaaab,Concentre,1.37,1.12
2025-06-26 11:14:22,zeinaaab,Concentre,1.33,0.98
2025-06-26 11:14:22,zeinaaab,Concentre,1.28,0.96
2025-06-26 11:14:22,zeinaaab,Concentre,1.21,0.94
2025-06-26 11:14:22,zeinaaab,Concentre,1.12,0.92
2025-06-26 11:14:22,zeinaaab,Concentre,1.00,0.88
2025-06-26 11:14:22,zeinaaab,Concentre,1.00,0.85
2025-06-26 11:14:22,zeinaaab,Concentre,0.99,0.80
2025-06-26 11:14:22,zeinaaab,Concentre,0.99,0.75
2025-06-26 11:14:22,zeinaaab,Concentre,0.99,0.68
2025-06-26 11:14:22,zeinaaab,Concentre,0.99,0.60
2025-06-26 11:14:22,zeinaaab,Concentre,0.99,0.50
2025-06-26 11:14:22,zeinaaab,Concentre,0.99,0.36
2025-06-26 11:14:22,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:14:22,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:14:22,zeinaaab,Concentre,1.13,0.00
2025-06-26 11:14:22,zeinaaab,Concentre,1.97,0.36
2025-06-26 11:14:22,zeinaaab,Concentre,2.75,0.50
2025-06-26 11:14:22,zeinaaab,Concentre,3.54,0.60
2025-06-26 11:14:22,zeinaaab,Concentre,4.34,0.68
2025-06-26 11:14:22,zeinaaab,Concentre,4.97,0.75
2025-06-26 11:14:22,zeinaaab,Concentre,5.49,0.80
2025-06-26 11:14:23,zeinaaab,Concentre,5.93,0.80
2025-06-26 11:14:23,zeinaaab,Concentre,6.31,0.85
2025-06-26 11:14:23,zeinaaab,Concentre,6.63,0.88
2025-06-26 11:14:23,zeinaaab,Concentre,6.80,1.07
2025-06-26 11:14:23,zeinaaab,Concentre,6.96,1.22
2025-06-26 11:14:23,zeinaaab,Concentre,7.03,1.34
2025-06-26 11:14:23,zeinaaab,Concentre,7.08,1.44
2025-06-26 11:14:23,zeinaaab,Concentre,7.04,1.43
2025-06-26 11:14:23,zeinaaab,Concentre,6.97,1.50
2025-06-26 11:14:23,zeinaaab,Concentre,6.88,1.71
2025-06-26 11:14:23,zeinaaab,Concentre,6.77,1.87
2025-06-26 11:14:23,zeinaaab,Concentre,6.63,2.00
2025-06-26 11:14:23,zeinaaab,Concentre,6.46,2.00
2025-06-26 11:14:23,zeinaaab,Concentre,6.25,2.00
2025-06-26 11:14:23,zeinaaab,Concentre,6.01,1.98
2025-06-26 11:14:23,zeinaaab,Concentre,5.74,1.96
2025-06-26 11:14:23,zeinaaab,Concentre,5.45,1.93
2025-06-26 11:14:23,zeinaaab,Concentre,5.13,1.89
2025-06-26 11:14:23,zeinaaab,Concentre,4.77,1.83
2025-06-26 11:14:23,zeinaaab,Concentre,4.37,1.77
2025-06-26 11:14:23,zeinaaab,Concentre,3.92,1.69
2025-06-26 11:14:23,zeinaaab,Concentre,3.58,1.67
2025-06-26 11:14:23,zeinaaab,Concentre,3.19,1.63
2025-06-26 11:14:23,zeinaaab,Concentre,2.94,1.56
2025-06-26 11:14:23,zeinaaab,Concentre,3.00,1.58
2025-06-26 11:14:23,zeinaaab,Concentre,3.17,1.59
2025-06-26 11:14:23,zeinaaab,Concentre,3.29,1.59
2025-06-26 11:14:23,zeinaaab,Concentre,3.30,1.58
2025-06-26 11:14:23,zeinaaab,Concentre,3.27,1.67
2025-06-26 11:14:23,zeinaaab,Concentre,3.32,1.72
2025-06-26 11:14:24,zeinaaab,Concentre,3.32,1.61
2025-06-26 11:14:24,zeinaaab,Concentre,3.40,1.77
2025-06-26 11:14:24,zeinaaab,Concentre,3.41,1.87
2025-06-26 11:14:24,zeinaaab,Concentre,3.63,2.03
2025-06-26 11:14:24,zeinaaab,Concentre,3.93,2.15
2025-06-26 11:14:24,zeinaaab,Concentre,4.14,2.39
2025-06-26 11:14:24,zeinaaab,Concentre,4.43,2.59
2025-06-26 11:14:24,zeinaaab,Concentre,4.71,2.65
2025-06-26 11:14:24,zeinaaab,Concentre,5.07,2.91
2025-06-26 11:14:24,zeinaaab,Concentre,5.34,3.16
2025-06-26 11:14:24,zeinaaab,Concentre,5.66,3.52
2025-06-26 11:14:24,zeinaaab,Concentre,5.89,3.97
2025-06-26 11:14:24,zeinaaab,Concentre,6.17,4.28
2025-06-26 11:14:24,zeinaaab,Concentre,6.44,4.67
2025-06-26 11:14:24,zeinaaab,Concentre,6.77,4.97
2025-06-26 11:14:24,zeinaaab,Concentre,7.13,5.20
2025-06-26 11:14:24,zeinaaab,Concentre,7.47,5.37
2025-06-26 11:14:24,zeinaaab,Concentre,7.84,5.60
2025-06-26 11:14:24,zeinaaab,Concentre,8.12,5.76
2025-06-26 11:14:24,zeinaaab,Concentre,8.43,5.85
2025-06-26 11:14:24,zeinaaab,Concentre,8.65,5.88
2025-06-26 11:14:24,zeinaaab,Concentre,8.88,5.95
2025-06-26 11:14:24,zeinaaab,Concentre,9.01,5.97
2025-06-26 11:14:24,zeinaaab,Concentre,9.05,5.94
2025-06-26 11:14:24,zeinaaab,Concentre,8.98,5.86
2025-06-26 11:14:24,zeinaaab,Concentre,8.94,5.73
2025-06-26 11:14:24,zeinaaab,Concentre,8.80,5.55
2025-06-26 11:14:24,zeinaaab,Concentre,8.51,5.25
2025-06-26 11:14:24,zeinaaab,Concentre,8.12,5.00
2025-06-26 11:14:25,zeinaaab,Concentre,7.77,4.71
2025-06-26 11:14:25,zeinaaab,Concentre,7.29,4.39
2025-06-26 11:14:25,zeinaaab,Concentre,6.86,4.17
2025-06-26 11:14:25,zeinaaab,Concentre,6.34,3.93
2025-06-26 11:14:25,zeinaaab,Concentre,5.88,3.72
2025-06-26 11:14:25,zeinaaab,Concentre,5.49,3.49
2025-06-26 11:14:25,zeinaaab,Concentre,5.02,3.49
2025-06-26 11:14:25,zeinaaab,Concentre,4.64,3.49
2025-06-26 11:14:25,zeinaaab,Concentre,4.18,3.79
2025-06-26 11:14:25,zeinaaab,Concentre,3.81,4.96
2025-06-26 11:14:25,zeinaaab,Concentre,3.37,6.06
2025-06-26 11:14:25,zeinaaab,Concentre,3.03,6.97
2025-06-26 11:14:25,zeinaaab,Concentre,2.62,7.31
2025-06-26 11:14:25,zeinaaab,Concentre,2.33,7.44
2025-06-26 11:14:25,zeinaaab,Concentre,1.98,7.43
2025-06-26 11:14:25,zeinaaab,Concentre,1.77,7.44
2025-06-26 11:14:25,zeinaaab,Concentre,1.69,7.56
2025-06-26 11:14:25,zeinaaab,Concentre,1.59,7.73
2025-06-26 11:14:25,zeinaaab,Concentre,1.58,7.79
2025-06-26 11:14:25,zeinaaab,Concentre,1.56,7.89
2025-06-26 11:14:25,zeinaaab,Concentre,1.63,8.14
2025-06-26 11:14:25,zeinaaab,Concentre,1.69,8.42
2025-06-26 11:14:25,zeinaaab,Concentre,1.82,8.60
2025-06-26 11:14:25,zeinaaab,Concentre,2.11,8.59
2025-06-26 11:14:25,zeinaaab,Concentre,2.56,8.51
2025-06-26 11:14:25,zeinaaab,Concentre,3.11,8.28
2025-06-26 11:14:25,zeinaaab,Concentre,3.76,8.04
2025-06-26 11:14:25,zeinaaab,Concentre,4.28,7.89
2025-06-26 11:14:25,zeinaaab,Concentre,4.88,7.87
2025-06-26 11:14:25,zeinaaab,Concentre,5.54,7.97
2025-06-26 11:14:25,zeinaaab,Concentre,6.23,7.97
2025-06-26 11:14:25,zeinaaab,Concentre,6.92,7.97
2025-06-26 11:14:26,zeinaaab,Concentre,7.47,7.88
2025-06-26 11:14:26,zeinaaab,Concentre,8.06,7.69
2025-06-26 11:14:26,zeinaaab,Concentre,8.53,7.53
2025-06-26 11:14:26,zeinaaab,Concentre,8.90,7.37
2025-06-26 11:14:26,zeinaaab,Concentre,9.19,7.24
2025-06-26 11:14:26,zeinaaab,Concentre,9.31,7.01
2025-06-26 11:14:26,zeinaaab,Concentre,9.37,6.94
2025-06-26 11:14:26,zeinaaab,Concentre,9.30,7.10
2025-06-26 11:14:26,zeinaaab,Concentre,9.19,7.19
2025-06-26 11:14:26,zeinaaab,Concentre,8.97,7.27
2025-06-26 11:14:26,zeinaaab,Concentre,8.71,7.25
2025-06-26 11:14:26,zeinaaab,Concentre,8.40,6.98
2025-06-26 11:14:26,zeinaaab,Concentre,8.01,6.30
2025-06-26 11:14:26,zeinaaab,Concentre,7.56,5.59
2025-06-26 11:14:26,zeinaaab,Concentre,7.18,5.10
2025-06-26 11:14:26,zeinaaab,Concentre,6.75,4.68
2025-06-26 11:14:26,zeinaaab,Concentre,6.25,4.21
2025-06-26 11:14:26,zeinaaab,Concentre,5.66,3.81
2025-06-26 11:14:26,zeinaaab,Concentre,5.16,3.64
2025-06-26 11:14:26,zeinaaab,Concentre,4.56,3.56
2025-06-26 11:14:26,zeinaaab,Concentre,4.04,3.45
2025-06-26 11:14:26,zeinaaab,Concentre,3.63,3.16
2025-06-26 11:14:26,zeinaaab,Concentre,3.34,2.80
2025-06-26 11:14:26,zeinaaab,Concentre,3.23,2.09
2025-06-26 11:14:26,zeinaaab,Concentre,3.23,1.40
2025-06-26 11:14:26,zeinaaab,Concentre,3.16,1.11
2025-06-26 11:14:26,zeinaaab,Concentre,3.16,0.99
2025-06-26 11:14:26,zeinaaab,Concentre,3.16,0.99
2025-06-26 11:14:26,zeinaaab,Concentre,3.14,0.99
2025-06-26 11:14:27,zeinaaab,Concentre,3.07,0.99
2025-06-26 11:14:27,zeinaaab,Concentre,3.01,0.99
2025-06-26 11:14:27,zeinaaab,Concentre,2.83,0.99
2025-06-26 11:14:27,zeinaaab,Concentre,2.63,0.99
2025-06-26 11:14:27,zeinaaab,Concentre,2.50,0.98
2025-06-26 11:14:27,zeinaaab,Concentre,2.35,0.96
2025-06-26 11:14:27,zeinaaab,Concentre,2.35,0.94
2025-06-26 11:14:27,zeinaaab,Concentre,2.35,0.92
2025-06-26 11:14:27,zeinaaab,Concentre,2.58,0.88
2025-06-26 11:14:27,zeinaaab,Concentre,2.78,0.92
2025-06-26 11:14:27,zeinaaab,Concentre,2.98,0.94
2025-06-26 11:14:27,zeinaaab,Concentre,3.16,0.94
2025-06-26 11:14:27,zeinaaab,Concentre,3.44,0.94
2025-06-26 11:14:27,zeinaaab,Concentre,3.64,1.09
2025-06-26 11:14:27,zeinaaab,Concentre,3.81,1.23
2025-06-26 11:14:27,zeinaaab,Concentre,4.06,1.34
2025-06-26 11:14:27,zeinaaab,Concentre,4.26,1.43
2025-06-26 11:14:27,zeinaaab,Concentre,4.41,1.51
2025-06-26 11:14:27,zeinaaab,Concentre,4.52,1.59
2025-06-26 11:14:27,zeinaaab,Concentre,4.60,1.66
2025-06-26 11:14:27,zeinaaab,Concentre,4.64,1.72
2025-06-26 11:14:27,zeinaaab,Concentre,4.65,1.78
2025-06-26 11:14:27,zeinaaab,Concentre,4.62,1.82
2025-06-26 11:14:27,zeinaaab,Concentre,4.64,1.84
2025-06-26 11:14:27,zeinaaab,Concentre,4.49,1.81
2025-06-26 11:14:27,zeinaaab,Concentre,4.27,1.78
2025-06-26 11:14:27,zeinaaab,Concentre,4.13,1.75
2025-06-26 11:14:27,zeinaaab,Concentre,3.92,1.71
2025-06-26 11:14:27,zeinaaab,Concentre,3.80,1.67
2025-06-26 11:14:27,zeinaaab,Concentre,3.63,1.63
2025-06-26 11:14:28,zeinaaab,Concentre,3.40,1.58
2025-06-26 11:14:28,zeinaaab,Concentre,3.26,1.53
2025-06-26 11:14:28,zeinaaab,Concentre,3.08,1.47
2025-06-26 11:14:28,zeinaaab,Concentre,2.86,1.40
2025-06-26 11:14:28,zeinaaab,Concentre,2.73,1.33
2025-06-26 11:14:28,zeinaaab,Concentre,2.57,1.26
2025-06-26 11:14:28,zeinaaab,Concentre,2.37,1.17
2025-06-26 11:14:28,zeinaaab,Concentre,2.11,1.07
2025-06-26 11:14:28,zeinaaab,Concentre,1.98,0.96
2025-06-26 11:14:28,zeinaaab,Concentre,1.81,0.96
2025-06-26 11:14:28,zeinaaab,Concentre,1.61,0.96
2025-06-26 11:14:28,zeinaaab,Concentre,1.34,0.96
2025-06-26 11:14:28,zeinaaab,Concentre,1.22,0.96
2025-06-26 11:14:28,zeinaaab,Concentre,1.07,0.94
2025-06-26 11:14:28,zeinaaab,Concentre,0.99,0.92
2025-06-26 11:14:28,zeinaaab,Concentre,1.04,0.88
2025-06-26 11:14:28,zeinaaab,Concentre,1.08,0.85
2025-06-26 11:14:28,zeinaaab,Concentre,1.02,0.80
2025-06-26 11:14:28,zeinaaab,Concentre,0.96,0.75
2025-06-26 11:14:28,zeinaaab,Concentre,0.96,0.79
2025-06-26 11:14:28,zeinaaab,Concentre,1.40,1.03
2025-06-26 11:14:28,zeinaaab,Concentre,1.72,1.19
2025-06-26 11:14:28,zeinaaab,Concentre,2.19,1.31
2025-06-26 11:14:28,zeinaaab,Concentre,2.56,1.38
2025-06-26 11:14:29,zeinaaab,Concentre,2.86,1.40
2025-06-26 11:14:29,zeinaaab,Concentre,3.11,1.40
2025-06-26 11:14:29,zeinaaab,Concentre,3.32,1.41
2025-06-26 11:14:29,zeinaaab,Concentre,3.63,1.42
2025-06-26 11:14:29,zeinaaab,Concentre,4.04,1.42
2025-06-26 11:14:29,zeinaaab,Concentre,4.52,1.42
2025-06-26 11:14:29,zeinaaab,Concentre,5.07,1.42
2025-06-26 11:14:29,zeinaaab,Concentre,5.67,1.42
2025-06-26 11:14:29,zeinaaab,Concentre,6.15,1.43
2025-06-26 11:14:29,zeinaaab,Concentre,6.69,1.44
2025-06-26 11:14:29,zeinaaab,Concentre,7.12,1.44
2025-06-26 11:14:29,zeinaaab,Concentre,7.46,1.44
2025-06-26 11:14:29,zeinaaab,Concentre,7.74,1.44
2025-06-26 11:14:29,zeinaaab,Concentre,7.95,1.43
2025-06-26 11:14:29,zeinaaab,Concentre,8.10,1.42
2025-06-26 11:14:29,zeinaaab,Concentre,8.29,1.65
2025-06-26 11:14:29,zeinaaab,Concentre,8.41,2.24
2025-06-26 11:14:29,zeinaaab,Concentre,8.46,2.87
2025-06-26 11:14:29,zeinaaab,Concentre,8.54,3.17
2025-06-26 11:14:29,zeinaaab,Concentre,8.65,3.41
2025-06-26 11:14:29,zeinaaab,Concentre,8.91,4.33
2025-06-26 11:14:29,zeinaaab,Concentre,9.02,5.20
2025-06-26 11:14:29,zeinaaab,Concentre,8.99,5.88
2025-06-26 11:14:29,zeinaaab,Concentre,9.07,6.41
2025-06-26 11:14:30,zeinaaab,Concentre,9.14,6.71
2025-06-26 11:14:30,zeinaaab,Concentre,9.17,6.90
2025-06-26 11:14:30,zeinaaab,Concentre,9.31,7.02
2025-06-26 11:14:30,zeinaaab,Concentre,9.44,7.11
2025-06-26 11:14:30,zeinaaab,Concentre,9.56,7.19
2025-06-26 11:14:30,zeinaaab,Concentre,9.58,7.25
2025-06-26 11:14:30,zeinaaab,Concentre,9.50,7.25
